4	5.2547	4.7782	9.4908	5.184	0.0	1.668	4.2238999999999995	0.7596	4.9669	4.641100000000001	5.8501	9.892100000000001	0.7978999999999999	5.8308	1.9726	8.1362	5.5796	7.217	23.783	9.479700000000001	15.4555	14.6478	25.1132	25.0877	12.1037	8.3529	5.0607	11.6052	3.6301	12.2027	3.7517	9.7224	0.9951	15.702	14.8057	10.1716	4.1688	4.7143999999999995	9.2051	13.9165	7.4848	16.5229	4.1203	16.1978	15.183399999999999	7.5977	6.7235	12.2515	6.502800000000001	10.943100000000001	15.7229	15.956	4.0323	19.8795	11.2394	4.125100000000001	4.3426	15.357700000000001	1.0209	11.2931	13.931	7.3754	10.9229	5.5823	9.5689	15.6891	14.251700000000001	8.1701	16.2878	5.5964	0.6365	24.583099999999998	16.9154	10.978200000000001	16.728099999999998	9.4962	8.7175	10.4365	10.453299999999999	10.592799999999999	24.2938	24.5335	14.7085	12.496	14.1211	19.6182	10.138399999999999	3.0435	4.1473	10.693200000000001	8.6065	8.0814	7.1563	5.003100000000001	7.2318	15.3701	5.2547
5	4.0278	3.4560999999999997	7.8718	5.7987	1.2306	0.0	2.9018	1.752	3.6447	3.4141999999999997	4.6325	8.5699	0.77	4.5711	4.0935	6.814	4.5747	5.8948	19.3935	8.1576	14.133299999999998	13.3256	20.7237	20.6982	10.7815	7.4384	3.7386	9.664299999999999	3.9391	10.8805	2.4295999999999998	8.8682	0.3593	17.205599999999997	16.3092	8.8495	2.8467	5.0234	7.445	11.9756	6.257899999999999	15.200700000000001	2.7982	14.2569	16.6869	6.275600000000001	5.4966	10.9293	5.1807	9.620899999999999	14.4007	17.4595	4.3413	18.557299999999998	9.917200000000001	2.803	3.0205	13.4167	1.9302000000000001	9.971	11.99	6.0531999999999995	9.600700000000002	4.0959	8.246799999999999	13.7482	15.7553	6.847899999999999	14.9656	4.2741999999999996	0.7221000000000001	20.1936	15.593200000000001	9.656	15.406	8.3336	7.3953	9.1143	9.1311	9.2706	19.9043	20.144	12.7676	11.1738	15.6247	18.2961	8.8163	3.847	2.8251999999999997	9.371	7.2843	6.7593000000000005	5.929399999999999	3.406	5.9097	14.0479	4.0278
6	3.2659000000000002	0.7035	7.1229	4.5486	3.8922	3.5775	0.0	4.5636	0.9274	2.6521999999999997	3.9693	6.0461	3.6441999999999997	3.9079	5.0062	4.2903	3.9115	3.2564	21.3354	5.6018	11.6095	10.8019	22.6657	22.640099999999997	8.2578	6.4138	1.9439000000000002	7.9079	5.7457	8.3568	0.6645	9.4191	3.5638	19.764599999999998	18.8682	6.325699999999999	1.3457999999999999	6.830100000000001	8.8716	10.2192	5.5091	12.677	0.1737	12.500399999999999	19.245900000000002	4.7745	4.7478	8.4055	3.0059	7.0972	11.877	20.0186	6.1479	16.0336	7.3935	1.0465	0.44639999999999996	11.6603	3.9276999999999997	7.4472	10.233600000000001	3.3359	7.077	2.8943000000000003	5.0683	11.991700000000002	18.3143	4.5585	12.4419	1.9263	3.4428	22.1355	13.0695	7.1323	12.882200000000001	8.265600000000001	4.0228	6.5906	6.607399999999999	7.8021	21.8462	22.086	11.0112	8.6501	18.1837	15.7723	6.1959	5.6537	1.5666	6.847300000000001	4.6639	6.2667	5.1806	0.5672	3.2803	11.5242	3.2659000000000002
7	5.7607	5.2842	10.2291	5.9223	0.8745	2.1739	4.7299	0.0	5.472899999999999	5.147	6.5885	10.398	1.3684	6.5691999999999995	2.7109	8.642100000000001	6.318	7.723	24.5213	12.4596	15.9614	15.153799999999999	25.8515	25.826	12.6097	9.0912	5.5667	12.3436	3.6048	12.7086	4.2577	10.228299999999999	1.6847	15.460899999999999	14.5646	10.6776	4.6748	4.689100000000001	9.7111	14.6549	8.3074	17.0289	4.6263000000000005	16.9361	14.9423	8.1037	7.5462	12.7574	7.0088	11.4491	16.2289	15.7149	4.007	20.3855	11.745299999999999	4.6311	4.8486	16.096	1.5269000000000001	11.799100000000001	14.6693	7.881399999999999	11.4289	6.0882	10.0749	16.4275	14.0106	8.6761	16.7938	6.102399999999999	1.3387	25.3214	17.421400000000002	11.484200000000001	17.234099999999998	10.0022	9.2235	10.9425	10.959299999999999	11.098799999999999	25.0321	25.2718	15.4469	13.0019	13.88	20.124200000000002	10.6444	2.8024	4.6533	11.199200000000001	9.1124	8.587399999999999	7.979	5.509	7.7378	15.876100000000001	5.7607
8	3.3009	1.0017	9.3681	4.846100000000001	4.575699999999999	4.261	0.8663	5.2471000000000005	0.0	2.6872	4.2668	5.6658	4.3277	4.2054	5.3575	3.9099	4.209	2.8761	20.955	5.2214	11.2292	10.4215	22.2853	22.259700000000002	7.8774	6.4488	1.9904000000000002	5.7233	6.4292	7.9764	1.3502	9.7704	4.2473	20.4481	19.5517	5.9453000000000005	1.6433	7.5136	6.5322	10.5704	5.5441	12.2966	0.6728999999999999	12.851700000000001	19.9294	4.394100000000001	4.7828	8.0252	2.3598000000000003	6.7168	11.4966	20.702099999999998	6.8313999999999995	15.6532	7.0131000000000006	1.3978	0.7491	12.0115	4.6112	7.0668	10.5849	2.9555	6.6966	2.8723	4.688	12.343	18.997799999999998	3.9688000000000003	12.0615	1.3365	4.1263000000000005	21.7551	12.6891	6.7519	12.5019	8.6169	3.6425	6.2101999999999995	6.227	7.4216999999999995	21.465799999999998	21.705599999999997	11.3624	8.2697	18.8672	15.392	5.606199999999999	6.3372	2.2658	6.4669	4.074199999999999	6.3458000000000006	5.2156	0.9492999999999999	2.6995999999999998	11.143799999999999	3.3009
9	1.0535	1.9436	4.5755	3.5823	5.0286	3.4044	2.7909	5.084899999999999	3.1214	0.0	3.003	5.2252	3.9149000000000003	2.9415999999999998	4.564100000000001	4.9942	2.9452	5.1719	15.5851	7.7958	11.5997	9.669799999999999	16.9153	16.8898	8.8446	3.8664	1.5062	11.4773	7.1964	8.9435	2.9044	12.9885	3.4606	19.881700000000002	18.985400000000002	6.9125	2.107	8.280700000000001	9.336200000000002	13.7886	2.9617	11.544799999999999	2.5975	16.0698	19.3631	4.0487	2.2004	8.696200000000001	2.9538	7.5826	11.8672	20.1357	7.5986	14.366299999999999	7.480300000000001	3.6401999999999997	2.6404	15.229700000000001	5.3783	8.1081	13.803	4.4387	7.522399999999999	1.1217000000000001	6.014399999999999	15.5611	18.4314	4.9465	12.7325	2.7215	3.837	16.3852	11.4022	7.6177	11.7501	10.2247	5.163	7.2679	7.1631	7.671	16.0959	16.3356	13.5906	9.236799999999999	18.300900000000002	14.105	6.5839	7.1043	2.3763	7.137899999999999	5.0519	8.6504	2.6332	2.2068000000000003	3.6773000000000002	11.7189	1.0535
10	3.882	3.758	6.3372	0.7081000000000001	6.0856	4.8831999999999995	4.0409	6.1419	4.3713999999999995	3.4649	0.0	7.883100000000001	5.393800000000001	0.3267	5.6211	7.466	0.8837	10.0755	16.2676	12.4786	14.2576	12.3277	17.597900000000003	17.5723	11.3164	5.1065	4.3346	12.3626	8.446399999999999	11.4154	4.1544	13.8738	4.9395	17.569599999999998	16.673299999999998	9.3843	3.357	9.530700000000001	13.3263	14.6739	4.7233	14.2027	3.8475	16.955099999999998	17.050900000000002	7.8331	3.962	11.4109	6.5905	10.0544	14.5251	17.8236	8.848600000000001	17.0242	9.9521	6.3997	3.8904	16.115	6.3418	10.5799	14.6883	6.7799	10.5343	3.9501	10.784799999999999	16.4465	16.1193	8.9409	15.4474	5.3703	5.3158	17.067700000000002	14.0601	10.0895	14.408	14.662600000000001	9.933399999999999	10.2798	10.175	10.682799999999999	16.7784	17.0182	15.4659	11.7086	15.988700000000001	16.762900000000002	10.978200000000001	8.354299999999999	3.6263	9.852799999999998	9.822299999999998	10.7934	4.3948	3.4568000000000003	7.2508	14.3768	3.882
11	4.5099	6.4535	3.7447	8.412	10.0275	9.7128	6.3181	11.0901	5.4655	5.2654	7.8327	0.0	9.7795	8.0306	10.5693	2.0848	8.7929	7.0807	15.3316	9.0245	7.2932	6.3113	16.661900000000003	16.6363	5.0192	4.0476	3.7764	9.494200000000001	11.881	5.030399999999999	6.802	11.3621	9.6991	25.8187	24.922400000000003	5.394699999999999	6.088100000000001	12.965399999999999	9.8638	15.7726	3.5553000000000003	7.2383999999999995	6.1246	14.194	25.300099999999997	4.3567	4.1632	4.1468	3.254	3.3343000000000003	7.5607	26.0727	12.2832	10.0298	3.1346999999999996	6.131	6.2009	11.7574	10.063	4.2933	15.787	7.191	6.3013	4.570600000000001	7.9233	13.6853	24.3684	5.0972	8.183300000000001	4.918699999999999	9.578100000000001	16.131700000000002	7.0657	3.3694	7.4436	11.1359	7.0718000000000005	5.6596	5.6783	6.664	15.8424	16.0822	12.5931	5.979	24.2378	9.7685	6.9697	11.7889	6.3548	2.5888	6.9608	9.5616	3.8943000000000003	6.4011000000000005	4.709	7.2654	4.5099
12	4.2673000000000005	3.7539000000000002	8.1113	6.0382	0.7732	0.5566	3.1995999999999998	1.5186	3.9426	3.6536999999999997	4.872	8.867700000000001	0.0	4.8106	2.7451	7.1118999999999994	4.8142	6.192699999999999	19.633	8.4554	14.4311	13.6235	20.9632	20.9377	11.0794	7.677899999999999	4.0364	11.3781	3.8106999999999998	11.1784	2.7274000000000003	9.1661	0.26080000000000003	16.4745	15.5782	9.1473	3.1445	4.8951	7.7429	13.6894	6.4974	15.4986	3.096	15.970600000000001	15.9559	6.5733999999999995	5.7361	11.2271	5.4785	9.9188	14.6986	16.7285	4.212899999999999	18.8552	10.2151	3.1008	3.3183000000000002	15.1305	1.428	10.268799999999999	13.7038	6.351100000000001	9.8986	4.3354	8.5446	15.462	15.024299999999998	7.1458	15.2635	4.572100000000001	0.2646	20.4331	15.8911	9.953899999999999	15.7038	8.6314	7.6932	9.4122	9.429	9.5685	20.1438	20.3835	14.481399999999999	11.4716	14.8937	18.5939	9.1141	3.7186999999999997	3.123	9.668899999999999	7.5821000000000005	7.0571	6.1689	3.6455	6.2075	14.345799999999999	4.2673000000000005
13	3.8216	3.6976	6.535100000000001	0.73	6.107600000000001	5.7879	3.9805	6.1639	4.311	3.4045	0.3267	8.081	6.2985	0.0	5.6431000000000004	7.6639	0.5737000000000001	6.64	16.4655	12.5006	14.4556	12.5256	17.7958	17.7702	11.514299999999999	5.304399999999999	4.2741999999999996	12.3846	8.3859	11.613299999999999	4.0939	13.8958	5.8442	17.5916	16.6952	9.5822	3.2965999999999998	9.4703	13.3483	14.6959	4.9212	14.4007	3.787	16.9771	17.0729	8.031	4.16	11.608799999999999	6.788399999999999	10.2523	14.723	17.845599999999997	8.7881	17.222099999999998	10.1501	6.421600000000001	3.8299000000000003	16.137	6.3638	10.7778	14.7103	6.719399999999999	10.7322	3.8897	10.982700000000001	16.4685	16.141299999999998	9.1389	15.645299999999999	5.3098	6.2205	17.2656	14.258	10.2874	14.6059	14.6846	10.1313	10.4777	10.3729	10.880700000000001	16.9764	17.216099999999997	15.4879	11.906600000000001	16.0107	16.960900000000002	11.1761	8.234	3.5659	10.050799999999999	10.0202	10.8154	4.5928	3.3964000000000003	7.4488	14.5748	3.8216
14	5.3525	5.654100000000001	8.561	4.4952	1.9478	3.1521999999999997	5.2402	2.0040999999999998	5.6037	4.7762	5.1613	10.5238	2.5718	5.142	0.0	8.7679	4.8908000000000005	7.7246999999999995	22.7423	11.0325	16.0872	15.2795	24.072599999999998	24.047	12.7354	7.423100000000001	5.8052	10.9165	4.8131	12.8344	5.014399999999999	12.427700000000002	3.1385	15.5755	14.6791	10.8033	4.2251	5.8975	11.8802	13.227799999999998	6.8803	17.1546	5.1366000000000005	15.509	15.056799999999999	9.2521	6.119	12.8832	7.5644	11.5748	16.3546	15.8294	5.2153	20.511200000000002	11.8711	4.9535	5.4103	14.668899999999999	2.204	11.9248	13.2422	7.8088999999999995	11.5546	5.4206	9.659	15.0003	14.125200000000001	9.7728	16.9195	6.3936	2.412	23.5424	17.547099999999997	11.6099	17.359900000000003	10.679200000000002	8.6991	11.068200000000001	11.085	13.668700000000001	23.2531	23.492900000000002	14.0198	13.1277	13.9946	20.2499	12.9772	4.074199999999999	4.2505	11.3249	9.131200000000002	9.7989	6.5518	4.9304	7.756600000000001	16.0018	5.3525
15	3.8672	4.4232	6.1021	7.7832	7.997199999999999	7.6825	4.2878	9.0598	3.4352	4.6189	7.2039	2.1654	7.7491	7.401800000000001	8.539	0.0	7.6305	3.7118	18.42	7.2486999999999995	7.6203	8.0342	19.7503	19.724700000000002	4.1223	5.393	3.0429	7.7184	9.850700000000002	3.9803	4.7717	9.5863	7.6688	23.788400000000003	22.8921	3.6189	5.0648	10.9351	8.088	11.3425	4.474	9.144200000000001	4.0943000000000005	11.0295	23.2698	2.0434	4.654100000000001	4.416300000000001	2.2416	3.0719000000000003	7.8877	24.0424	10.2529	11.7527	2.9696	4.1007	4.1706	10.1894	8.0327	3.378	11.3569	5.160699999999999	4.7332	3.9279	5.0964	10.5208	22.338099999999997	2.9088000000000003	8.4528	2.8884000000000003	7.5478000000000005	19.2201	8.7886	3.107	9.4444	9.360100000000001	5.0415	3.8838000000000004	3.9025	4.888199999999999	18.930799999999998	19.1706	10.8173	4.230899999999999	22.2075	11.4915	5.193899999999999	9.7586	5.6872	2.8583000000000003	4.9305	7.7858	4.2795	4.3708	2.6786	7.5348999999999995	3.8672
16	3.8261	3.7020999999999997	7.2953	0.724	5.8348	5.5152	3.985	5.891100000000001	4.3155	3.409	0.8837	8.841299999999999	6.0257	0.5737000000000001	5.3703	8.4242	0.0	6.6445	17.2258	12.2279	15.2158	13.2858	18.556	18.5305	12.2746	6.0647	4.2787	12.111799999999999	8.3904	12.3735	6.2097	13.6231	5.5714	17.3188	16.4225	10.3425	3.3011	9.4748	13.0756	14.4231	5.6814	15.1609	3.7915	16.7044	16.8002	8.7913	4.9201999999999995	14.0785	7.5487	12.7702	15.4832	17.5728	8.7927	17.982400000000002	13.0664	6.148899999999999	3.8345	15.8642	6.091	11.5381	14.4375	6.7238999999999995	11.4924	3.8941999999999997	8.4564	16.195700000000002	15.8685	9.8991	18.1148	5.3143	5.9477	18.0259	15.0183	12.805200000000001	15.366200000000001	14.4119	7.4109	11.2379	11.1331	11.641	17.7366	17.9764	15.2151	12.666799999999999	15.7379	17.7211	11.936399999999999	7.9612	3.5704000000000002	12.520299999999999	7.8245	10.5426	5.353	3.4009	6.4498999999999995	17.197200000000002	3.8261
17	4.4665	3.4885	8.1348	9.4124	7.5646	7.2498000000000005	3.8550999999999997	8.6272	3.0004	4.1841	9.6289	5.982	7.3165	9.826799999999999	8.106399999999999	4.0717	7.1979	0.0	20.5703	4.4627	10.2201	10.1845	21.900599999999997	21.875	5.0062	7.4256	3.0688	5.3683000000000005	9.4181	5.1051	4.3391	7.2362	7.2361	23.3558	22.459400000000002	2.8476	4.6322	10.5024	5.7379	7.6498	6.520899999999999	11.2945	3.6616999999999997	8.837200000000001	22.8371	1.8265	5.759600000000001	7.016100000000001	2.6734	4.778899999999999	10.4876	23.6098	9.8203	13.903	4.9147	3.6681	3.738	7.9971000000000005	7.6	4.2696000000000005	7.6642	0.8673	3.226	3.8035	1.9646	8.3286	21.9055	1.845	10.1664	2.4536	7.1152	21.3704	10.9389	4.7365	12.0494	7.01	1.1704	2.7704	2.6655	3.3607	21.0811	21.3209	8.466899999999999	5.3984	21.774900000000002	13.6418	2.8991	9.326	5.2546	4.9241	1.0594000000000001	5.4357	6.192399999999999	3.7941	1.745	10.134799999999998	4.4665
18	15.156	17.8807	11.645	16.8197	20.4917	19.6053	18.7449	20.548	19.0753	16.6032	16.2404	16.3098	20.1159	16.438299999999998	19.7561	16.786099999999998	16.530900000000003	21.494799999999998	0.0	28.7118	18.680799999999998	15.395	1.7227999999999999	1.6972	19.958	11.986799999999999	16.491799999999998	30.027	23.150299999999998	19.969099999999997	18.8583	30.480900000000002	19.6616	28.4818	27.5855	20.3334	18.0609	24.2347	28.7611	32.3383	12.973799999999999	15.3916	18.5514	30.179299999999998	27.9632	20.0263	13.6968	18.32	18.0098	18.273	18.9482	28.735799999999998	23.5525	16.459799999999998	17.894299999999998	24.0641	18.5943	30.0523	20.7479	19.232	32.3527	21.6051	21.24	16.107200000000002	21.8109	29.6706	27.0315	20.3602	20.4795	21.0639	20.0379	1.1925999999999999	15.8381	18.3081	16.819200000000002	30.2547	21.352700000000002	20.5983	20.617	22.1021	0.9033	1.1431	31.5748	20.9177	26.9009	16.1985	21.9084	22.6181	18.330299999999998	17.3674	21.2416	28.3388	13.4279	18.160700000000002	20.8541	19.2374	15.156
19	9.1556	5.7972	12.242299999999998	12.8774	8.9453	8.630600000000001	5.6618	12.0921	5.5893999999999995	8.1005	12.1926	8.6129	8.697299999999998	9.0009	11.571299999999999	7.5391	13.273100000000001	4.4288	22.467599999999997	0.0	12.0852	12.0818	23.7978	23.772299999999998	6.0347	11.533100000000001	6.9852	1.2548	9.9862	6.1336	6.1457	3.1429	8.6169	24.005	23.108700000000002	3.7265	6.4388000000000005	11.0705	2.1216	4.365	10.6284	13.191799999999999	5.4683	7.7729	23.4864	5.8597	9.8672	8.9134	6.725899999999999	6.6762	12.373899999999999	24.259	8.7655	15.8003	6.812	5.4746999999999995	5.5446	6.9328	9.1298	5.8375	4.25	4.5391	3.9351	7.7199	3.1021	7.2643	22.5547	4.7192	10.5099	6.37	8.495899999999999	23.2677	12.836200000000002	6.6337	13.9466	4.1488000000000005	3.856	3.8217	3.8385	2.8583000000000003	22.9784	23.2181	6.2091	4.7758	22.4241	15.539	2.3186999999999998	9.8941	7.0613	6.8214	3.6971999999999996	1.9353	10.3	5.744800000000001	5.6446000000000005	11.7321	9.1556
20	10.7872	11.7522	9.8295	14.6893	15.3261	15.0114	11.616700000000002	16.3888	10.764100000000001	11.947799999999999	14.11	7.1084	15.078100000000001	14.3079	15.868	7.5702	15.070200000000002	9.5652	17.096700000000002	12.0821	0.0	2.431	18.427	18.401400000000002	7.835100000000001	10.8047	10.371799999999999	12.8826	17.179599999999997	7.8462	12.100700000000002	14.7506	14.9977	34.4296	33.533300000000004	8.7832	12.3937	18.264	13.2523	16.0057	10.466700000000001	2.4691	11.4233	12.3327	33.911	8.4831	11.1898	3.2636999999999996	9.8614	6.1501	0.422	34.6836	17.5819	3.6054	5.453	11.4297	11.4995	12.2057	15.361600000000001	7.109100000000001	16.0201	10.2347	9.3969	10.8479	10.2607	11.8241	32.9793	8.7623	1.7987	10.2173	14.8768	17.896900000000002	2.7968	6.0157	2.3396999999999997	14.5244	9.9822	9.1026	9.066799999999999	9.344700000000001	17.607599999999998	17.8473	13.728200000000001	7.7125	32.848699999999994	3.3442	9.818100000000001	17.0876	13.016200000000001	5.1642	9.8712	12.9501	10.9209	11.6997	10.0076	0.5566	10.7872
21	8.8578	10.8962	7.9797	13.5565	14.4702	14.1555	10.7608	15.5328	9.9082	9.613299999999999	12.9772	5.179	14.222100000000001	13.1751	15.012	6.376399999999999	13.9374	9.5815	14.324399999999999	12.436399999999999	1.8692	0.0	15.6547	15.629100000000001	8.4311	8.9549	9.5159	12.906	16.323700000000002	8.4423	11.2447	14.7739	14.1418	32.5798	31.6835	8.8065	11.537799999999999	17.408	13.2757	16.530099999999997	8.6169	2.8617	10.5673	15.581299999999999	32.061099999999996	8.4994	9.34	3.5599000000000003	9.0055	6.7461	2.1367	32.833800000000004	16.725900000000003	3.9981	6.3675	10.5737	10.643600000000001	15.4543	14.505600000000001	7.705100000000001	16.5446	10.2581	9.7131	8.9185	10.2841	15.0726	31.1295	8.7786	3.6679	9.3613	14.0208	15.1245	3.0585999999999998	6.7812	3.067	14.547799999999999	10.005600000000001	9.071399999999999	9.090200000000001	10.0758	14.8352	15.075	16.0049	9.3909	30.998900000000003	3.7368	10.3816	16.2316	12.160200000000001	5.1723	9.8946	12.9735	9.0711	10.8437	9.1516	2.4259	8.8578
22	16.093	18.817700000000002	12.582	18.1747	21.4287	20.5423	19.681900000000002	21.485	20.0123	17.540200000000002	17.5954	17.6648	21.0529	17.7933	20.693099999999998	17.7231	17.4679	22.4318	1.7225	30.0668	20.0358	16.75	0.0	0.7916	21.313	12.9238	17.4288	25.859900000000003	24.0873	21.324099999999998	19.7953	31.835900000000002	20.598599999999998	29.8368	28.9405	21.6884	18.9979	25.1717	30.1161	33.6933	13.9108	16.746599999999997	19.488400000000002	31.534299999999998	29.3182	21.3813	14.633799999999999	19.675	18.9468	19.628	20.3032	30.090799999999998	24.4895	17.814799999999998	19.249299999999998	25.4191	19.531299999999998	31.4073	21.684900000000003	20.587	33.707699999999996	22.542099999999998	22.595	17.0442	23.1659	31.025599999999997	28.3865	21.2972	21.8345	22.4188	20.9749	1.4349	17.193099999999998	19.6631	18.1742	31.6097	22.2897	21.9533	21.972	23.039099999999998	1.1456	1.3854000000000002	32.9298	22.2727	28.2559	17.5535	23.2634	23.5551	19.2673	18.7224	22.1786	29.6938	14.3649	19.0977	22.2091	20.5924	16.093
23	16.475099999999998	19.1997	12.964	18.2028	21.8107	20.9243	20.0639	21.867	20.3944	17.9223	17.6235	18.046799999999998	21.434900000000003	17.8214	21.0751	18.1051	17.8499	22.8138	2.1045	25.772299999999998	20.4178	17.132	0.5484	0.0	21.695	13.3058	17.8108	26.2419	24.4693	21.7061	20.1773	32.2179	20.9806	30.218799999999998	29.3225	22.070400000000003	19.38	25.5537	30.4982	34.075300000000006	14.2928	17.1286	19.8704	31.9163	29.700200000000002	19.923299999999998	15.0159	20.057	19.328799999999998	20.01	20.685299999999998	30.4728	24.8715	18.1968	19.631400000000003	25.801099999999998	19.9133	31.7893	22.0669	20.969	34.089800000000004	22.9242	23.272599999999997	17.426299999999998	23.547900000000002	31.4076	28.7685	21.679299999999998	22.2165	18.944599999999998	21.356900000000003	1.817	17.5751	20.045099999999998	18.5562	31.9917	22.6717	22.3353	22.354	23.4211	1.5277	1.7674	33.311800000000005	22.654799999999998	28.638	17.935599999999997	23.7165	23.937099999999997	19.6493	19.104400000000002	22.560599999999997	30.0759	14.7469	19.4798	22.5912	20.974400000000003	16.475099999999998
24	7.9748	8.492799999999999	8.4935	12.3312	12.0667	11.752	8.357299999999999	13.1294	7.5047	9.0974	11.7519	5.129	11.818700000000002	11.9498	12.608600000000001	4.7954	12.7121	5.102600000000001	19.0128	6.1006	8.973600000000001	8.627	20.3431	20.3175	0.0	8.3176	7.094399999999999	7.1507	13.920200000000001	0.3573	8.841299999999999	9.0187	11.738299999999999	27.8579	26.961599999999997	2.3485	9.1343	15.0046	7.5203999999999995	9.287700000000001	7.724399999999999	9.7371	8.1639	8.9344	27.339299999999998	4.7107	8.7616	4.9379	6.2305	2.3417	9.2623	28.111900000000002	13.3729	12.3455	2.822	8.170300000000001	8.2401	8.094199999999999	12.1022	1.2125	9.302100000000001	5.212899999999999	2.8734	8.0355	4.5164	8.4257	26.407700000000002	3.968	7.3983	6.9578999999999995	11.6174	19.812900000000003	9.3815	2.6742	10.4919	8.7925	4.9604	2.4255	2.6215	3.3632	19.5236	19.7634	8.219	2.3467	26.277099999999997	12.084299999999999	3.8366	13.8282	9.7568	2.8619	4.849399999999999	7.2181999999999995	8.3628	8.440299999999999	5.3825	8.6205	7.9748
25	3.5987	5.9398	1.2894	6.356	9.405899999999999	8.5195	6.7488	9.462200000000001	6.7398	4.0386	5.7767	4.0737	9.030100000000001	5.974600000000001	8.6703	5.2287	6.7368999999999994	7.6566	11.7847	13.3675	10.760200000000001	9.0457	13.1149	13.0894	8.314	0.0	4.9345	13.8371	11.151299999999999	8.3252	6.8622	15.705	8.5758	22.775299999999998	21.8789	8.5981	6.067399999999999	12.235700000000001	14.2068	18.2047	1.4164	10.1558	6.5553	15.645700000000001	22.2566	7.0469	2.1395	7.9855	5.2681000000000004	6.629	11.027700000000001	23.0292	11.5535	12.7642	6.526800000000001	7.598	6.1989	14.8055	9.6621	7.588	18.219099999999997	8.7105	9.3494	4.5499	9.4427	15.137	21.325	7.567699999999999	11.048200000000001	6.0682	8.9521	12.5848	9.8002	6.6641	10.9106	15.4788	10.2669	8.863	8.8798	11.0163	12.2955	12.535200000000001	16.936	9.2534	21.1944	12.503	11.3117	11.0592	6.3342	6.4275	10.1558	13.9045	1.8705999999999998	6.1646	6.4647	11.0659	3.5987
26	2.0255	1.4599000000000002	6.0872	6.6353	5.6894	5.3747	2.1189	6.3608	2.145	1.7430999999999999	6.056	3.72	5.4413	6.2539	6.1578	2.963	4.539	4.022	17.9769	7.8887	10.3939	9.5863	19.3071	19.281599999999997	6.9373000000000005	5.378100000000001	0.0	8.3583	7.5428999999999995	7.0363	2.3163	10.2262	5.361	21.561700000000002	20.6654	5.005199999999999	2.5446	8.6272	8.728	12.1366	4.4733	11.4614	1.9261	13.021	21.0431	2.5425	3.7121	7.1899	1.4476	5.881600000000001	10.6614	21.8157	7.9451	14.818	6.177899999999999	2.964	1.6278	12.1809	5.7248	6.2008	12.1511	4.1323	5.7565	1.3422	4.8646	12.5124	20.1114	3.1149	11.226299999999998	1.4734	5.24	18.777	11.8539	5.9167	11.6666	10.0001	4.0131	5.2701	5.0297	5.5376	18.4877	18.727400000000003	11.4572	7.3295	19.980900000000002	14.556700000000001	5.4341	7.4508	2.8113	5.6316999999999995	3.9021	8.425799999999999	4.1449	1.7655	2.3207	10.3086	2.0255
27	12.7276	6.2657	13.1256	11.7029	10.8613	11.495299999999999	6.1303	10.9176	8.998	12.151299999999999	12.3691	13.6684	11.4854	12.3498	10.396799999999999	11.912600000000001	12.098600000000001	5.3121	23.350900000000003	1.3125	12.9685	12.9651	24.681099999999997	24.6556	6.918	15.1199	7.448300000000001	0.0	9.985	7.0169	6.614199999999999	1.8881	11.5516	25.6462	24.7499	4.6098	6.9073	11.0693	1.5759	3.0845	11.511700000000001	14.0751	5.9368	6.351	25.127599999999997	6.743	10.7505	9.796700000000001	7.6091999999999995	7.5595	13.257200000000001	25.9002	8.764299999999999	16.6836	7.6953000000000005	8.5502	6.0131000000000006	5.510800000000001	11.1175	6.7208000000000006	3.0755	4.3975	4.8184	8.183	3.5324	5.8423	24.1959	5.6025	11.3932	6.2493	11.3255	24.151	13.7195	7.517	14.83	2.6769000000000003	4.0892	4.705	4.7218	3.7417	23.8617	24.1014	4.8617	5.6591000000000005	24.0654	16.4223	3.202	9.8929	7.5298	7.7047	3.9304	1.3896	11.1833	6.2133	6.1296	12.6154	12.7276
28	7.6576	6.482	11.514700000000001	7.5312	3.3099000000000003	3.8675	5.9277	3.811	6.6707	7.044	8.2935	11.595799999999999	3.8691999999999998	8.2322	4.3198	9.8399	7.9269	8.9208	26.130200000000002	10.453700000000001	17.159200000000002	16.3516	27.4605	27.434900000000003	13.8075	10.8055	6.7645	10.4575	0.0	13.9064	5.4555	10.1618	3.7888	15.2219	14.3255	11.875399999999999	5.8726	0.858	9.6446	15.0015	9.900799999999998	18.2267	5.8241000000000005	17.282799999999998	14.7032	9.3015	9.1396	13.955200000000001	8.2066	12.646799999999999	17.4267	15.4758	0.587	21.5832	12.943100000000001	5.8289	6.046399999999999	16.442700000000002	2.5361	12.9969	15.016	9.0791	12.6266	7.286	11.2727	16.774099999999997	13.771600000000001	9.873899999999999	17.9915	7.3001000000000005	3.6679	26.9303	18.6192	12.681899999999999	18.431900000000002	9.9357	10.421299999999999	12.1403	12.157	12.2965	26.641	26.8808	15.7935	14.1997	13.641	21.322	11.8835	0.8546	5.851100000000001	12.397	10.3102	9.055399999999999	9.5724	6.7068	8.9356	17.073900000000002	7.6576
