vehicles
vehicle_idx, capacity, cost_per_unit_distance
1,160,18
2,160,18
3,160,18
4,160,18
5,160,18
depot
node_idx,x,y
0,25.049446486001663,121.51552910838933
home delivery customers
node_idx,x,y,service_time,demand
1,25.06256155,121.50207865,10,5
2,25.02355923366151,121.52613533309648,10,1
3,25.084104687884764,121.51773451802832,10,5
4,25.049613049999994,121.51432435,10,1
5,25.08826782160582,121.50632773669075,10,5
6,25.025694164221633,121.49864510209571,10,5
7,25.0692770854155,121.4959751265393,10,5
8,25.03799545,121.50785895,10,3
9,25.035055882838712,121.53702198384099,10,2
10,25.07985859722586,121.52039051806865,10,4
11,25.054931319949677,121.51448608180529,10,3
12,25.064599610239306,121.50266045100831,10,3
13,25.02679370135434,121.49592184740027,10,2
14,25.045726849999998,121.5424711,10,1
15,25.063306349999998,121.49666214999999,10,5
16,25.08220489710324,121.5221870861585,10,2
17,25.06693662242756,121.50094965062888,10,3
18,25.060247650000004,121.5630153,10,5
19,25.02024286373295,121.55338034269465,10,5
20,25.04400934717539,121.53209631765245,10,4
21,25.05374755,121.5408873,10,5
22,25.045963750000006,121.55488199999998,10,4
23,25.086908849999997,121.50880245000002,10,1
24,25.06590628774154,121.49883567700749,10,1
25,25.06186556194879,121.53105463005349,10,4
26,25.0230681272628,121.5566002644829,10,2
27,25.059408072544525,121.51791247871041,10,2
28,25.09020244712637,121.50828429021773,10,2
29,25.02708371242587,121.50131723654238,10,4
30,25.027204129662643,121.53188334405358,10,4
31,25.072432004862367,121.49586980168202,10,1
32,25.0419388,121.52696205000001,10,1
33,25.0412601,121.50735004999999,10,4
34,25.072905526606196,121.51502335285379,10,3
35,25.072014626008155,121.48684309092063,10,5
36,25.020354575372792,121.49853431520606,10,3
37,25.04834467606706,121.5290719195211,10,3
38,25.08443355,121.50733775,10,3
39,25.064606766519336,121.52895369735737,10,2
40,25.02260101746796,121.51729458158609,10,5
self pickup customers
node_idx,x,y,service_time,demand,locker_idxs
144,25.126812934063448,121.53005826326354,10,2,227-213-207
145,25.098368042196487,121.53381446514506,10,1,219-221
146,25.056295268070432,121.51422779933515,10,5,215-220
147,25.021318014111667,121.57003063323958,10,1,226-203
148,25.11275664155677,121.5210010780053,10,4,207-221-213
149,25.05011454855948,121.56433052511508,10,1,206-210
150,25.061278611484333,121.53206351880831,10,5,215-211
151,25.038576143124914,121.58542382985941,10,4,225-206
152,25.11089782689518,121.53013683451957,10,4,213-221
153,25.042289904110678,121.61906556582774,10,4,202
154,25.022980087123738,121.51729364320921,10,1,217-222-208
155,25.100269670161605,121.5208740656299,10,5,221-219
156,24.98036645832332,121.5560575380354,10,4,212-216
157,25.022248150000003,121.54198565,10,5,208-223-217
158,25.027149650000002,121.49501624999999,10,2,222-217
159,25.035976653273263,121.5771932721219,10,2,203-225-206
160,25.055334378886673,121.56765983775367,10,4,210-206
flexible customers
node_idx,x,y,service_time,demand,locker_idxs
161,24.956893637702,121.53781332073498,10,3,205
162,24.96179150970003,121.40628031360616,10,2,201
163,24.97124356109725,121.54234880641519,10,4,205-212
164,25.17175013958184,121.43749332472623,10,3,204
165,25.028206958304818,121.56193585434352,10,2,223-203-226
166,25.028942079570662,121.5325054643657,10,3,208-217
167,25.03724452998573,121.5788941268545,10,1,225-203
168,24.989074295361046,121.58514178684837,10,1,216
169,25.164459008147947,121.45122780204548,10,5,204
170,24.98768587439453,121.57632496364,10,4,216
171,25.067191854978354,121.52621642532448,10,4,215-220-211
172,25.03440898998516,121.52856812472493,10,1,208-217-222
173,24.987044299999994,121.5863095,10,5,216
174,24.96240929402097,121.42665658588062,10,3,201
175,24.95741116166471,121.53362081383916,10,1,205
176,25.018780357439805,121.55340638437977,10,5,223-208
177,25.048617435567863,121.61731187718671,10,5,202
178,25.059242450000003,121.52906190000002,10,5,215-220-211
179,25.04593094156165,121.57724504834285,10,2,206-225
180,25.083217356500793,121.56260339518501,10,4,209-218-210
181,24.99271805,121.5399768,10,5,212
182,25.121188543828175,121.53056669560098,10,4,213-207
183,25.108240866677377,121.52719121653357,10,4,221-213
184,25.03266224885934,121.57555472795588,10,5,203-226
185,24.998327266873012,121.57494075390456,10,4,216-226
186,25.04054542416465,121.58329586260894,10,3,225-206
187,25.097316324314384,121.52850559469978,10,2,219-221-213
188,25.026947217154653,121.56469262957015,10,1,226-223
189,25.02332976702393,121.57141366246748,10,5,226-203
190,25.069876570135357,121.58769238935515,10,1,214-218-210
191,25.053242792486333,121.55659040076058,10,4,211-210-206
192,25.08653002354245,121.56243444438375,10,3,209-218
193,25.103845965741424,121.52828280313977,10,2,221-219
194,25.058631149999997,121.53891379999997,10,4,211-215
195,25.053555202516257,121.61535127505418,10,4,202
196,25.10906006261947,121.53254715276911,10,5,213-219
197,25.17237545,121.44618235000002,10,1,204
198,25.076757156645623,121.58260226657167,10,4,218-214-209
199,25.05211179999999,121.56524765,10,1,210-206-211
200,25.10113325314918,121.52471932695964,10,3,221-219
lockers
node_idx,x,y,service_time,capacity,cost_per_unit_good
201,24.9595637,121.4197544,10,30
202,25.0553158,121.617896,10,70
203,25.0328676,121.5697576,10,30
204,25.1678849,121.4456164,10,120
205,24.9579858,121.5375799,10,30
206,25.0500706,121.5774743,10,50
207,25.1105392,121.5146161,10,22
208,25.0285131,121.5410301,10,56
209,25.0865626,121.5641539,10,48
210,25.0619653,121.5662742,10,60
211,25.0584002,121.5504745,10,29
212,24.9927187,121.5440671,10,24
213,25.1118537,121.5376147,10,55
214,25.0628934,121.5796477,10,37
215,25.0652236,121.5185502,10,49
216,24.9992707,121.5742034,10,54
217,25.0238734,121.5189539,10,29
218,25.0848463,121.574745,10,46
219,25.0984874,121.5323327,10,53
220,25.0658076,121.5111729,10,53
221,25.1040702,121.5212679,10,48
222,25.0296284,121.5033901,10,26
223,25.0280137,121.5567979,10,23
224,25.13644,121.4960326,10,25
225,25.0387131,121.5859956,10,34
226,25.0231598,121.5694877,10,59
227,25.1370013,121.5414941,10,55
mrt lines
start_node_idx,end_node_idx,freight_capacity,cost_per_unit_good
201,202,100,65
202,201,100,65
203,204,80,65
204,203,80,65
205,206,80,55
206,205,80,55
distance matrix
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,
0,0.0,3.0345,4.7515,4.5572,0.22119999999999998,5.4225,3.9691,4.6726,2.2681,4.1261,4.1255,0.7565,3.1539,4.0664,3.8063000000000002,4.0853,4.096,3.2111,6.5538,6.6577,2.6012,3.6565,5.448300000000001,4.6423000000000005,4.4209,3.2199,6.767399999999999,1.445,5.0267,3.5993000000000004,4.7898000000000005,4.0482,2.3495999999999997,1.765,2.8771,5.165100000000001,4.5272,1.6779000000000002,5.1966,3.441,3.436,13.6256,8.8284,13.864,7.275399999999999,2.7956999999999996,10.1143,3.2314000000000003,8.513,4.3007,9.0715,9.747,4.6066,6.8816999999999995,7.809,6.6741,15.0223,6.4576,7.453399999999999,4.8706000000000005,6.9174,8.5604,3.6785,4.0604000000000005,8.644,20.278299999999998,0.8146,9.6902,3.7060999999999997,20.795,2.9309000000000003,11.6515,7.0954,4.3055,3.3574,10.1243,8.1881,3.5871,12.4363,5.2073,10.9765,6.1988,10.7464,12.319,7.7418000000000005,14.3591,8.251100000000001,11.4666,4.5152,11.4791,7.0418,6.9458,14.069799999999999,9.069700000000001,3.8204000000000002,13.9513,3.7851,4.7104,16.2333,4.1337,8.0339,10.835600000000001,4.8614,6.9903,9.3273,8.0947,7.051699999999999,15.439200000000001,3.27,12.2866,6.5538,13.129100000000001,8.691799999999999,14.162,4.0675,8.3979,12.1211,3.4926999999999997,7.6615,3.8173000000000004,6.785,11.954799999999999,4.991899999999999,4.7859,6.4765,1.146,5.8271999999999995,10.0389,12.024700000000001,13.9549,7.7795,7.432,7.9386,11.4299,3.1043000000000003,8.596,12.187100000000001,6.7028,20.0608,5.8987,4.9056999999999995,10.8087,13.443,6.4398,10.9939,6.8591999999999995,0.9318,8.4603,8.5219,5.4965,3.2724,8.275799999999998,8.334700000000002,14.0397,3.3916,7.843100000000001,11.1688,5.898,4.2783,7.761699999999999,6.163,13.7566,16.6159,10.446299999999999,19.8602,6.9941,4.289,7.5954,13.9629,17.878700000000002,12.585,3.069,3.3001,14.0055,14.928600000000001,14.049700000000001,6.8303,13.2879,2.3581,6.9075,8.2002,8.0097,9.2582,7.8252,8.3975,10.7594,7.9668,6.5335,7.297899999999999,8.3111,9.9175,5.227,8.5155,7.650399999999999,3.5264,12.7742,8.251700000000001,19.057599999999997,10.7476,5.7157,7.2061,15.679200000000002,12.9342,8.5804,18.927,13.6347,7.3099,7.5954,4.9635,8.595600000000001,6.7107,4.575399999999999,8.156600000000001,8.9515,9.168899999999999,2.0135,10.839,3.4286999999999996,10.9698,6.7002,2.2015,7.7331,3.314,6.8135,11.086799999999998,8.474,8.2369,14.405100000000001
1,3.4419,0.0,8.1796,4.9671,3.2197,5.1268,6.687,1.3485999999999998,4.986,7.5542,4.535399999999999,2.544,0.6343,6.2627,7.5324,0.7613,4.5059,0.6043999999999999,6.7348,10.085700000000001,6.0293,5.411,9.4164,5.4958,0.611,3.401,10.1954,2.4323,5.880199999999999,6.3171,8.2179,1.4415,5.7776000000000005,4.4828,2.8916999999999997,2.3604000000000003,7.245100000000001,4.350899999999999,4.9008,3.6221,7.064,16.439700000000002,12.2565,14.045,10.7034,2.8103000000000002,10.295399999999999,5.9493,8.6941,7.7287,9.925,9.7015,7.3245,8.8691,8.6624,10.6422,16.661,10.4257,7.634399999999999,5.051699999999999,10.3455,10.547799999999999,7.1065,7.4885,8.8251,17.6971,2.9466,12.6011,7.1342,18.2138,2.8498,14.179200000000002,10.523399999999999,6.5018,0.7507,9.8286,11.616200000000001,6.305,14.222700000000001,6.2092,14.4046,7.0523,10.304,12.023299999999999,11.169799999999999,17.1732,11.6791,11.1708,7.9432,14.907200000000001,10.469899999999999,10.3738,15.7551,8.6199,7.248399999999999,14.1324,0.9462999999999999,8.4026,17.8721,5.4059,11.4619,10.5398,8.2895,7.171399999999999,14.2441,8.275799999999998,10.4798,17.077900000000003,4.2745,11.9908,6.7348,16.5572,8.8729,14.343,4.248600000000001,12.366,15.073799999999999,5.6238,11.6296,3.9984,6.9661,14.3743,8.42,7.5037,10.444600000000001,2.1391999999999998,6.6806,8.8956,12.7064,14.136,11.207600000000001,7.6131,11.3666,14.9726,0.5846,10.5834,11.8913,6.8838,17.479599999999998,7.1935,8.3338,13.695799999999998,16.569599999999998,9.867799999999999,11.1749,7.0403,2.7193,11.888399999999999,8.703,7.6275,3.4535,11.7038,8.515799999999999,16.853900000000003,7.0196000000000005,8.0242,14.5969,9.1123,6.4746999999999995,11.1897,7.7865,17.1847,18.3012,13.8744,17.279,10.4221,7.717,11.023399999999999,17.0894,15.2975,15.7115,3.2500999999999998,6.7282,17.132099999999998,16.567400000000003,17.477700000000002,10.2213,16.102,3.3535999999999997,10.8756,10.1876,11.437700000000001,9.4393,8.0062,11.8256,13.886,11.3948,6.714600000000001,10.726,11.7391,12.8018,7.3581,10.5029,7.8315,4.804399999999999,15.5884,8.4327,16.4763,12.4199,7.8467,7.3871,17.318,15.822899999999999,12.0084,16.3457,17.0627,11.278,8.448799999999999,8.3915,10.583,6.8918,5.847600000000001,11.5846,9.1326,8.6256,2.7727,13.9655,7.0567,11.6893,6.8813,2.1564,7.9142,6.0318000000000005,10.2415,10.7911,11.9021,11.665,14.586200000000002
2,3.8876999999999997,7.4165,0.0,8.501700000000001,3.9962,9.081,3.9677,7.7893,2.8546,2.949,8.4977,4.6505,7.7969,4.653,4.4159,7.202,8.1225,7.876,9.3455,4.1095,3.2108000000000003,6.3424,6.0267,9.003,7.5376,7.163,4.2192,4.9859,9.3874,3.8143000000000002,1.703,8.6285,2.4871,3.2462,6.771100000000001,8.281799999999999,4.166399999999999,4.2585,8.8551,7.5135,1.8234000000000001,12.768799999999999,6.615399999999999,16.6124,3.5822,6.6897,12.8628,3.3217,11.2614,0.8107000000000001,12.4571,10.4496,4.3745,10.622,11.6475,7.3673,15.5982,6.6872,10.201799999999999,7.6624,4.3692,12.300799999999999,2.3784,0.9482,11.3924,23.936799999999998,4.409,10.3928,1.8773,24.4535,6.4719,12.3541,4.5472,4.5715,8.0223,13.7828,6.0629,3.8022,13.1389,8.158,7.283399999999999,9.5066,11.449,15.9775,6.4677,14.594299999999999,5.8873999999999995,15.1251,1.5829000000000002,7.786,5.2603,7.283399999999999,15.243799999999998,9.7723,1.3335,16.6997,6.901800000000001,0.8209,16.8093,6.6733,4.3407,14.4941,0.3376,9.738700000000001,9.665,10.843200000000001,3.3585,16.0151,7.5952,15.9451,9.3455,9.436,11.440299999999999,16.910400000000003,6.8593,9.1005,12.8236,5.5668,8.421700000000001,6.8715,9.5334,12.6573,0.6013999999999999,4.773899999999999,7.1696,5.04,9.1349,10.7415,14.4594,16.7033,4.0864,10.180399999999999,5.8542,12.1325,7.747199999999999,12.3363,15.845600000000001,9.4512,23.7193,8.5616,3.7285999999999997,7.1155,10.413799999999998,6.777399999999999,13.742299999999998,9.6076,4.825699999999999,6.2473,11.2704,8.1593,7.2155,7.7546,11.083200000000001,14.694700000000001,1.8437000000000001,10.5916,7.4757,3.3498,4.865,7.0617,8.825899999999999,10.0635,17.202599999999997,6.753100000000001,23.5187,5.0366,1.9601,7.1436,10.9337,21.537200000000002,9.5558,5.796600000000001,2.0301,10.241299999999999,15.5046,10.3565,4.282100000000001,12.4311,5.1241,7.6006,11.9406,4.3165,12.0066,10.5736,6.8803,7.730300000000001,7.932300000000001,9.282,5.2734,6.110399999999999,10.6201,7.8899,12.255799999999999,10.3989,6.2303999999999995,11.7437,11.0001,22.716099999999997,11.4502,8.3785,9.9545,16.255200000000002,13.6368,7.0226999999999995,22.5855,9.9415,8.013399999999999,11.703899999999999,2.8218,12.335899999999999,9.5024,7.4708000000000006,4.4634,11.6999,9.8715,5.554399999999999,7.8098,1.6095,11.6724,9.4486,5.8627,10.4815,3.4042,4.3413,14.745299999999999,7.8328999999999995,5.9015,17.1535
3,4.5241999999999996,4.5998,9.7782,0.0,4.6327,2.3722,8.4182,5.6512,6.7172,7.0392,0.7112,4.288399999999999,4.7193000000000005,8.7912,6.3775,5.1204,1.1155,4.7765,7.003100000000001,10.3058,5.4168,5.599399999999999,7.578399999999999,1.958,5.0145,3.9484,10.0169,3.318,2.3424,8.0483,8.5836,5.4935,5.9944,6.214,2.0732,5.8428,8.976299999999998,4.7442,2.6394,3.2142,8.0832,15.3551,11.976600000000001,10.0532,11.9564,2.1307,6.2997,7.6805,4.6983999999999995,7.5524,4.8671999999999995,7.5553,9.0557,4.9165,3.6047,9.485,19.9835,9.6531,3.6426,5.3199,10.167,6.5953,6.5943000000000005,7.5316,4.8294,15.9402,4.029,11.5165,6.9578,16.4569,2.2564,9.3713,10.345,9.030299999999999,4.9228000000000005,5.381600000000001,11.3363,8.0362,13.1381,6.4775,15.6575,1.8422,8.1577,7.9106000000000005,10.89,16.0886,11.399299999999998,7.0582,7.7669,16.1601,10.1159,10.094,19.0311,7.9865,7.6707,10.140600000000001,5.3054,8.7683,21.194599999999998,5.6742,12.7149,5.8996,7.8483,2.8244000000000002,13.1595,4.2801,11.732700000000001,20.4004,2.6489000000000003,7.8782,7.003100000000001,18.345299999999998,4.1974,10.3512,4.5169,8.6731,9.532399999999999,6.022600000000001,11.2322,3.7425,2.5277,9.6745,9.543299999999999,9.2349,9.2873,3.9899,1.4705,6.7494,11.621799999999999,10.1441,12.4605,2.7704,11.0867,8.8412,4.6696,6.6308,7.7787,2.892,15.722700000000001,7.4618,7.9341,13.7705,16.6442,9.5879,7.1615,3.0485,4.4636000000000005,11.6085,3.9821,8.0263,3.9316999999999998,11.424,4.5201,15.7693,8.0388,2.5318,14.7275,9.1869,9.003200000000001,10.909799999999999,8.6929,18.9728,21.5772,15.1273,15.5221,10.1422,7.202,10.7435,17.164099999999998,13.5406,15.786200000000001,2.7857,6.543100000000001,17.206799999999998,19.8899,19.2658,10.296,15.0174,4.0465,9.718399999999999,6.2351,12.690700000000001,5.4436,4.0106,11.5457,13.960700000000001,11.115,2.7228000000000003,10.372,11.459200000000001,11.7172,7.7569,6.5503,3.8358000000000003,4.8687,14.5038,4.4371,14.7195,8.4674,8.2455,2.4264,20.640400000000003,14.738299999999999,11.7286,14.588899999999999,18.8508,9.3711,3.3911,7.9945,6.6304,7.16,6.1159,12.8376,5.1369,8.5157,3.713,14.0402,7.9663,7.736800000000001,2.8895,3.2001,3.5113000000000003,7.763,10.139,6.6784,11.622200000000001,11.3851,10.594299999999999
4,0.674,2.9991,4.593100000000001,4.9171000000000005,0.0,5.2641,3.8106999999999998,4.5142,2.1096999999999997,3.9677,4.485399999999999,0.7211000000000001,3.1185,3.908,3.6479,3.9269000000000003,4.4559,3.1757,6.8953,6.4993,2.4428,4.3382,5.289899999999999,4.6068999999999996,4.2625,3.5615,6.609,1.6311,4.9913,3.4409,4.631399999999999,4.0128,2.1912,1.6065999999999998,2.8417,5.0066999999999995,4.3688,2.3596,5.0382,3.7825,3.2776,13.4672,8.67,14.2055,7.117,2.7603,10.4559,3.073,8.8546,4.1423000000000005,9.036100000000001,9.5886,4.4482,7.223199999999999,7.7736,6.5157,14.8638,6.2992,7.794899999999999,5.2122,6.759,8.902,3.5201,3.902,8.9856,20.1199,1.1237000000000001,9.531799999999999,3.5477,20.636599999999998,2.7998000000000003,11.4931,6.937,4.1471,3.322,9.9659,8.0297,3.4286999999999996,12.277899999999999,6.3149,10.818100000000001,6.163399999999999,10.588,12.1606,7.583399999999999,14.200700000000001,8.0927,11.308200000000001,4.3568,11.3207,6.8834,6.7874,13.9114,8.911299999999999,3.662,14.2929,3.6266,4.552,16.0749,4.668699999999999,7.8755,10.677200000000001,4.703,7.3318,9.168899999999999,8.4363,6.8933,15.2808,3.2346,12.128200000000001,6.8953,12.9707,9.0334,14.5035,4.4091000000000005,8.2395,11.9627,3.8108,7.503100000000001,4.1589,7.126600000000001,11.7964,4.8335,4.6275,6.3181,1.1105999999999998,5.7917,9.8805,11.9892,14.2965,7.6211,7.7735,7.7802,11.2715,3.0688,8.9375,12.0287,7.0443,19.9024,6.5851999999999995,4.7473,10.6503,13.284600000000001,6.2814,11.3354,7.2008,0.8964,8.3019,8.8635,6.1829,3.614,8.1174,8.6763,13.8813,3.2331999999999996,6.8531,11.010399999999999,5.7396,4.1198999999999995,7.6033,6.849399999999999,13.5982,16.4575,10.2879,19.7018,6.8357,4.1306,7.437,13.8045,17.720299999999998,12.4266,3.4106,3.1416999999999997,13.847100000000001,14.7702,13.8913,6.6719,13.1295,2.6663,6.7491,8.541799999999999,7.8513,9.5998,8.1667,8.2391,10.601,7.8084,6.875100000000001,7.1395,8.1526,9.7591,6.0466999999999995,8.857,7.992,3.8346,12.6158,8.593200000000001,18.8992,10.5892,6.402100000000001,7.5476,15.5208,12.775799999999998,8.422,18.7686,13.476299999999998,7.1515,7.56,4.8051,8.937100000000001,7.0522,4.8836,7.9982,9.293,9.0105,2.3216,10.6806,3.2703,10.811399999999999,7.0418,2.0431,8.0746,3.1555999999999997,6.6551,10.9284,8.3156,8.0785,14.7466
