vehicles
vehicle_idx, capacity, cost_per_unit_distance
1,160,18
2,160,18
3,160,18
4,160,18
depot
node_idx,x,y
0,25.049446486001663,121.51552910838933
home delivery customers
node_idx,x,y,service_time,demand
1,25.059433538544376,121.53041302658849,10,2
2,25.0271741305129,121.49707835211053,10,3
3,25.0590271089768,121.53757705021783,10,5
4,25.061085349999995,121.53134329999999,10,3
5,25.043653024677088,121.54993730912518,10,5
6,25.026196950000006,121.50067565000003,10,2
7,25.075318889920286,121.51839922023656,10,1
8,25.091029149999997,121.50708145,10,3
9,25.02403339531695,121.52921255373317,10,3
10,25.062532451853343,121.49931755101015,10,3
11,25.022464227364637,121.4998869037596,10,4
12,25.060831249999996,121.5398322,10,5
13,25.027821499999998,121.55092989999999,10,5
14,25.062981,121.53108535,10,4
15,25.079401783979474,121.5475919865423,10,1
16,25.064068125488088,121.53561448100554,10,5
17,25.081283194632697,121.51873543035629,10,3
18,25.050971470489923,121.52458346152093,10,3
19,25.04526871256674,121.54464854581235,10,2
20,25.072081554350728,121.48721622879036,10,3
21,25.05722702429484,121.53107540341423,10,1
22,25.025618116173614,121.53140232591956,10,5
23,25.07308022634419,121.51144566551443,10,3
24,25.046730824685852,121.50498011834543,10,1
25,25.09088126425027,121.50995134363157,10,2
26,25.051270831633666,121.5274039699373,10,3
27,25.09071615,121.51883774999999,10,5
28,25.011589930162405,121.5163932948582,10,2
29,25.087573293305255,121.5100885739068,10,1
30,25.066472211684093,121.499288541364,10,2
self pickup customers
node_idx,x,y,service_time,demand,locker_idxs
61,25.17703865961931,121.44755865014275,10,1,154
62,25.096288075610936,121.52657241217867,10,2,168-171
63,24.96095194761276,121.41533502911766,10,3,151
64,25.05538447559026,121.59326118117146,10,5,164-156
65,25.044579610188798,121.50809289176544,10,2,158-157
66,25.07387225945203,121.59821247373168,10,1,160-164
67,25.034050769055444,121.49882858529621,10,2,157-158
68,25.13099712183645,121.50344750805122,10,4,167
69,25.054419078776338,121.54384721035682,10,3,159-169
70,25.065766945128463,121.53021226842827,10,1,169-168
71,25.02127496778863,121.55734529458962,10,1,170-162
72,25.121603989190326,121.51047582322401,10,1,167-171
73,25.100661,121.52996085,10,2,171-168
74,25.07621633298582,121.58274265356941,10,1,164-161-160
75,24.9612285666643,121.42945314749694,10,3,151
flexible customers
node_idx,x,y,service_time,demand,locker_idxs
76,25.10186341566253,121.52669270157674,10,5,171-168
77,25.019811231018146,121.55246286833606,10,5,170-162
78,25.0578856807658,121.60266996562966,10,4,152-160-164
79,24.99002332652843,121.56818862412948,10,5,163
80,25.052771374791735,121.5680524440577,10,3,166-156-159
81,25.054846904465755,121.61610420771761,10,2,152-160
82,25.088053749999997,121.55936609999999,10,2,161
83,25.054332823418374,121.55991599337918,10,5,166-159
84,25.049446486001663,121.51552910838933,10,2,158-169
85,24.99923815,121.57392890000001,10,1,163
86,24.980525005342347,121.55548446200734,10,2,163
87,25.17295950041022,121.43578248308737,10,3,154
88,25.023279569571375,121.53317196269435,10,4,172-162-170
89,25.023208754883136,121.53113508389009,10,2,172-162-165
90,24.9609981,121.4207013,10,3,151
91,25.041861913591006,121.57568815259323,10,1,156-153-166
92,25.0193348502132,121.55471734578627,10,2,170-162
93,25.026889631224126,121.53143824253382,10,1,172-162
94,25.023146449168006,121.56851393767468,10,3,153-170-162
95,25.069007000000003,121.6072394,10,3,160-152
96,25.05300993019871,121.55183549531061,10,5,159-166-169
97,25.021273503626002,121.56950725137763,10,2,153-170
98,25.16946214823447,121.44115845299245,10,4,154
99,25.04469704315429,121.51209822432756,10,4,158-157
100,24.95829311781294,121.53406939563347,10,2,155
101,25.10032258476169,121.52397241671632,10,2,171-168
102,24.96240929402097,121.42665658588062,10,2,151
103,25.042112217891866,121.61951816137214,10,1,152
104,25.059430453038946,121.55292731458916,10,5,159-166
105,25.04052663588856,121.53210873330922,10,5,172-162-169
106,25.049936748610055,121.56825751121809,10,3,166-156-159
107,24.95816543208833,121.53951062154606,10,2,155
108,25.087163630619393,121.52598899161997,10,5,168-171-169
109,25.00756415,121.53943050000001,10,3,165-170-162
110,25.048645770197922,121.58529875335198,10,2,156-164-153
111,25.019249856513728,121.5583509878339,10,3,170-162
112,24.96112749413015,121.41307918359139,10,5,151
113,25.04589131926168,121.57746463971219,10,2,156-153-166
114,25.001311050405935,121.52554955370191,10,1,165
115,25.079762567569848,121.52131765162679,10,5,168-169
116,25.0047911752378,121.53948024738199,10,1,165-170
117,25.02567907183418,121.56668975003615,10,2,153-170-162
118,25.060211459509418,121.56255343072992,10,5,159-166
119,25.055561649999998,121.53938744999998,10,4,169-159-166
120,25.124163099999997,121.50194735000001,10,5,167
121,25.03673256865386,121.57766019502029,10,4,153-156
122,25.04252550769603,121.55524041188873,10,3,166-162
123,25.037276725850887,121.5003172751248,10,5,157-158-172
124,25.024659715037334,121.52510118808596,10,2,172-162
125,25.04125125,121.56877355,10,2,153-156
126,25.034198971617403,121.51553704094127,10,1,172-158-157
127,25.081540499959104,121.55106861902713,10,1,161-159-168
128,25.104653282387176,121.53657151552915,10,5,171-168
129,25.021821684205037,121.49983259562711,10,3,157-158
130,25.045312249930774,121.62271606575747,10,5,152
131,25.068720468785862,121.61165473215017,10,4,160-152
132,25.021892127649487,121.54202944101775,10,5,162-170
133,25.04788287313942,121.61501859817876,10,4,152
134,24.960008708828738,121.53856438037405,10,1,155
135,24.986575131059436,121.58369885139419,10,1,163
136,25.03441966581398,121.55485922530171,10,2,162-170-153
137,25.17861025006987,121.43131078669671,10,2,154
138,25.05652835,121.56920714999998,10,4,166-156-159
139,25.026422009333924,121.5648362611923,10,3,153-170
140,25.12892185618214,121.50830796357836,10,5,167
141,25.067209849999994,121.59462879999998,10,1,164-160
142,25.040153693068422,121.57898178282124,10,4,156-153-166
143,25.0649297,121.59753105000001,10,2,164-160-152
144,25.06916362959517,121.6047443649222,10,3,160-164-152
145,24.968506080061502,121.54150761515592,10,2,155
146,24.962246884389607,121.54078631273414,10,4,155
147,25.05777762703635,121.55667186757582,10,1,159-166-156
148,25.03534525,121.55870035000002,10,3,162-153
149,25.0578131,121.52958315000001,10,5,169-159
150,25.079923175264756,121.56804685667441,10,5,161-164
lockers
node_idx,x,y,service_time,capacity,cost_per_unit_good
151,24.9595637,121.4197544,10,30
152,25.0553158,121.617896,10,70
153,25.0328676,121.5697576,10,30
154,25.1678849,121.4456164,10,120
155,24.9579858,121.5375799,10,30
156,25.0500706,121.5774743,10,50
157,25.03838,121.4977923,10,28
158,25.0428489,121.505219,10,33
159,25.0580621,121.5551077,10,39
160,25.0733189,121.6044042,10,27
161,25.0865626,121.5641539,10,47
162,25.03005,121.5516075,10,53
163,24.9866901,121.5689998,10,60
164,25.0677227,121.5876626,10,27
165,25.0021501,121.5372808,10,27
166,25.0516898,121.5615617,10,37
167,25.1349518,121.4995141,10,37
168,25.0863443,121.5249825,10,46
169,25.062378,121.528916,10,23
170,25.0239933,121.5556523,10,59
171,25.1076725,121.5328923,10,57
172,25.0331585,121.5292219,10,43
mrt lines
start_node_idx,end_node_idx,freight_capacity,cost_per_unit_good
distance matrix
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,
0,0.0,2.514,4.141100000000001,3.5625,3.2018,4.7816,3.7945,3.4908,5.2519,4.5608,3.9985999999999997,4.288600000000001,4.285100000000001,6.015,3.3883,6.284,3.8036,4.2438,1.3363,3.9183000000000003,5.1613999999999995,2.535,4.5649,2.9994,1.6242999999999999,4.952,1.7253,5.203,4.709,4.8391,4.5327,7.6468,5.6598999999999995,1.6099,4.52,9.4873,4.3022,3.6378000000000004,20.693900000000003,10.9289,3.2133000000000003,10.0954,13.4196,1.8451,12.8597,7.564100000000001,2.7529,14.505600000000001,6.423,6.9661,6.6808000000000005,5.727399999999999,3.9055,5.4681999999999995,10.7027,8.6111,14.0674,5.1551,19.057599999999997,6.5353,12.601899999999999,20.477,6.9441999999999995,16.2333,9.0818,1.4095,13.3041,3.3894,10.8475,4.0361,3.6093,6.942399999999999,9.2659,7.6273,10.3339,14.7408,7.3713,6.6364,12.6774,11.209200000000001,6.0257,12.5094,8.5724,5.3637,0.0,10.8463,11.1182,19.953,4.9905,4.765899999999999,15.4395,7.0363999999999995,6.8184,4.560899999999999,7.9547,14.2051,5.3767,8.472,20.034299999999998,1.0609000000000002,14.0042,7.351,14.928600000000001,14.053,5.5135,2.8569,6.3854,13.8814,5.211399999999999,6.4544,8.335899999999999,7.152699999999999,16.2589,7.2606,7.967899999999999,4.0369,6.707,7.5542,6.6006,3.4671999999999996,9.331700000000001,7.6423000000000005,5.4067,2.9059,4.9626,6.3321000000000005,2.2193,6.6833,7.6697,4.548,14.4284,13.7538,5.5381,13.369399999999999,13.639,13.5312,5.6322,21.0746,7.193899999999999,7.3291,10.3929,11.9026,7.4351,12.101,14.8641,10.7179,13.4724,5.1425,6.3318,2.2898,8.555399999999999,15.679200000000002,12.9342,8.5804,18.927,13.6347,7.3099,3.0721999999999996,1.8754000000000002,4.9,14.729,8.595600000000001,5.9224,12.297,9.953299999999999,6.9799,5.575399999999999,11.2226,5.1574,2.8356,6.5936,8.1556,3.4918
1,2.5056,0.0,6.5847,1.3709,0.3044,3.9436,6.2381,3.3602,5.726,4.416399999999999,3.8427,6.7322,1.672,5.559,0.488,3.9972,1.1839000000000002,3.9628,2.1466999999999996,3.1805,5.2856000000000005,0.3434,5.0803,3.4158000000000004,4.0679,5.4261,1.5791,4.2773,6.6754,5.3132,3.9173,8.7854,4.5443999999999996,4.0535,3.5943,5.9033999999999995,1.6890999999999998,1.0181,20.287200000000002,8.327,6.0659,9.4366,13.0784,4.2886999999999995,11.4715,8.7027,5.1965,10.985,4.6801,6.5718000000000005,6.388,4.5439,6.3491,2.8045999999999998,11.841299999999999,6.324199999999999,16.511,4.760800000000001,18.6508,6.0505,9.081299999999999,20.0702,5.2013,18.677,9.0616,3.8531,9.7836,5.833,9.8191,1.9252,0.709,6.6496,8.1603,5.8845,7.2511,17.1844,5.6285,6.6748,9.7103,11.831299999999999,4.9212,11.1213,6.2855,4.2592,2.5056,10.5051,11.1345,19.546200000000002,5.2323,6.4132,17.8831,6.6421,6.9241,5.2831,7.4863,10.6846,3.0252,8.0777,19.6275,3.4914,15.6779,5.6081,17.3723,12.6648,2.9004000000000003,2.461,4.930899999999999,15.5551,3.4686,7.593,6.6393,6.8599,18.7025,6.0983,9.1065,3.9178,7.8456,7.0859,3.9875,1.5931,9.0588,7.2481,4.8812,5.3495,6.4468000000000005,5.9379,3.9178,4.3964,5.9269,6.9916,13.040299999999998,10.2332,5.2452,11.981200000000001,15.312700000000001,13.1899,5.3696,20.6678,4.794,6.8607,10.12,8.382100000000001,7.0408,8.5805,11.3436,11.8565,15.1461,2.9509000000000003,5.8616,0.22419999999999998,6.648,18.122799999999998,11.6206,8.1861,18.5203,15.308399999999999,5.7367,4.8691,4.319,2.7085,11.2085,6.3087,5.466399999999999,11.9558,8.1532,8.1185,4.470899999999999,10.7455,3.4145,0.4525,6.3007,6.4127,3.3474
2,4.2861,7.6676,0.0,8.7161,8.372200000000001,7.811100000000001,0.3953,8.4254,10.0577,4.3012,7.3463,0.8894,9.4555,6.6907,8.5587,11.4545,8.9741,9.661200000000001,5.2059,6.9478,8.5091,7.6886,4.3052,7.2998,2.7975,9.5984,5.583699999999999,10.5255,3.5803000000000003,9.206299999999999,7.8805,7.4647,10.5927,2.7781,9.9374,14.420200000000001,9.472700000000001,8.8083,22.808799999999998,15.861799999999999,6.561,13.760399999999999,13.148299999999999,2.7505,17.7925,7.3821,1.6729,19.2922,11.593399999999999,7.6812,6.8052,10.475200000000001,0.2276,11.379100000000001,9.537600000000001,13.7815,10.434700000000001,7.0671,21.172400000000003,11.4681,15.9764,22.5918,12.114600000000001,12.600700000000002,14.0146,2.8863000000000003,16.6786,0.9699,14.5125,7.5065,8.7797,7.0668,14.0137,12.0444,15.2667,11.1081,12.541799999999999,6.7607,17.6102,11.1496,11.8034,17.4423,13.742799999999999,11.141399999999999,4.2861,10.5751,9.985700000000001,22.0678,4.751600000000001,4.5062,11.806799999999999,10.0658,6.9428,4.3012,8.5444,18.9917,11.287700000000001,8.8425,22.149099999999997,3.2704,12.109200000000001,11.5145,11.296,18.985799999999998,10.6839,5.8864,11.318299999999999,11.9863,10.3819,6.2723,11.3653,7.277100000000001,12.626299999999999,12.1935,5.4173,9.4543,6.525,8.1439,12.250399999999999,7.3366999999999996,13.953899999999999,10.6718,10.3395,1.4257,4.7805,9.361600000000001,2.9280999999999997,11.8537,12.840200000000001,1.1488,19.3613,18.5404,5.6624,18.3022,11.7439,13.2599,7.4743,23.189400000000003,12.126700000000001,7.9147,14.7087,16.6892,10.4645,16.8876,19.6507,9.5854,11.5773,11.5419,7.9662,7.4434,15.302700000000002,12.0466,17.867,9.6953,21.041900000000002,11.739600000000001,12.242799999999999,1.6369,2.8868,11.3638,19.5156,13.766,6.7888,11.2503,14.8861,6.7978000000000005,11.353200000000001,14.8876,9.985299999999999,8.006,6.718,13.326,4.982
3,3.2315,1.0483,8.9253,0.0,1.3527,3.364,8.53,4.394699999999999,6.1723,5.1297,4.8772,8.8017,1.2958,4.9857,1.5224000000000002,4.4265,1.162,4.997199999999999,2.8699,2.6647,7.5043999999999995,1.7606,4.507,4.4503,4.7938,5.8724,2.3024,5.3118,8.138,5.7595,4.9518,8.2121,3.9646999999999997,4.7794,4.6288,5.5273,1.3129000000000002,1.4475,21.3217,8.7198,6.708699999999999,10.4711,12.5051,5.4288,11.9009,8.1295,5.9224,11.414399999999999,5.714600000000001,5.998600000000001,5.8147,5.5783000000000005,8.697700000000001,2.0105,11.2681,6.7535,20.035,4.187600000000001,19.685299999999998,5.4772,9.5107,21.1047,6.2358,21.6029,6.9289,4.579,10.213,6.5588999999999995,10.8535,1.131,1.7435,6.0763,9.194799999999999,6.9189,6.874899999999999,20.110400000000002,6.663,6.1016,10.139700000000001,11.258,4.3415,11.550600000000001,6.714899999999999,3.6795,3.2315,9.931899999999999,10.561200000000001,20.5807,4.6591000000000005,5.839899999999999,20.809099999999997,6.068899999999999,6.350899999999999,4.709899999999999,6.9131,11.1139,2.4489,7.5045,20.662,4.4517,15.104700000000001,6.642600000000001,20.2982,13.0942,2.5242,2.6101,4.3511999999999995,14.9819,4.503100000000001,7.019699999999999,7.3683000000000005,6.2866,21.6285,5.5187,8.5332,4.9523,7.272399999999999,6.5127,3.6113000000000004,1.0144,10.0933,6.6748,4.3015,6.075399999999999,5.873600000000001,5.3646,4.6437,4.8258,6.9613000000000005,8.827200000000001,13.4696,10.662600000000001,4.6719,12.4105,14.7394,12.616700000000002,4.796399999999999,21.7023,4.417800000000001,6.2875,11.1545,8.811399999999999,6.4676,9.009799999999998,11.7729,11.2832,14.572899999999999,2.1567,5.2883000000000004,0.9501000000000001,7.0773,21.0488,12.05,7.6129,19.5547,14.7352,5.157,5.595,5.044899999999999,1.9143,11.637799999999999,6.738,4.8931000000000004,11.3826,6.0551,7.5451999999999995,3.8913,11.78,4.449,1.5008,5.7275,7.4472,4.2987
4,2.811,0.3044,6.8901,1.6596,0.0,4.248,6.5435,3.2721,5.637899999999999,5.136699999999999,3.7546,7.0376,1.5839,6.1445,0.3999,3.9091,1.0959,3.8747,2.451,3.2615,5.1975,0.6477999999999999,4.5141,3.3278000000000003,4.3733,5.338,1.8835,4.1893,6.9808,5.2251,3.8291999999999997,9.370899999999999,4.8487,4.358899999999999,3.5061999999999998,5.8153999999999995,1.601,0.9301,20.199099999999998,8.2389,6.6406,9.3485,13.6639,4.5941,11.3835,9.288200000000002,5.5019,10.897,4.5921,7.1573,6.9735,4.4558,6.6545,3.3861999999999997,12.4268,6.2361,16.8164,5.3463,18.5628,6.636,8.9933,19.982200000000002,5.113300000000001,18.982400000000002,8.9735,4.1585,9.6956,6.1384,9.731,2.5067,0.6209,7.2351,8.0722,5.796399999999999,7.163,17.4898,5.5404,7.2603,9.6223,12.4167,5.2255,11.0332,6.1975,4.0879,2.811,11.0906,11.72,19.458099999999998,5.8178,6.9986999999999995,18.1885,7.227600000000001,7.509600000000001,4.7169,8.0718,10.5965,3.3295,8.663200000000002,19.5394,3.7968,16.2634,5.5201,17.6777,12.576799999999999,2.8123,2.542,5.2352,16.1406,3.3805,8.1785,8.5271,7.445399999999999,19.007900000000003,6.8435,9.692,3.8298,8.4311,7.671399999999999,3.8994,1.8975,8.9707,7.833600000000001,4.9896,5.6549,7.0323,6.5234,4.223199999999999,4.3084,5.8388,9.985899999999999,12.952200000000001,10.1452,5.8307,11.8931,15.898200000000001,13.7754,5.955100000000001,20.5798,4.7059,7.4462,10.0319,8.294,7.6263000000000005,8.4924,11.2555,12.442,15.7316,3.2620999999999998,6.447,0.5285,6.5599,18.4282,11.5326,8.771600000000001,18.4322,15.8939,6.041,5.1745,4.6244,3.0197,11.1204,6.2206,6.0519,12.5413,8.065100000000001,8.703899999999999,4.7753000000000005,10.657399999999999,3.3264,0.3645,6.8862,6.3246,3.6517
5,4.5391,3.7494,7.923100000000001,2.9611,4.8702,0.0,7.5765,7.8194,9.357,5.0711,7.780600000000001,8.0706,2.9243,2.5009,4.947100000000001,5.0108999999999995,4.5922,7.559,3.6263,0.6901,8.9434,3.7704,4.4485,8.9526,5.4063,9.0571,3.7106999999999997,7.873600000000001,8.7188,8.9442,8.3147,6.4281999999999995,1.9839,5.3919,7.190600000000001,5.5676000000000005,3.0948,4.872199999999999,24.665200000000002,7.526,6.9953,13.8146,10.592799999999999,5.6271,7.4,6.3456,6.5348999999999995,8.870299999999999,8.276399999999999,2.8745,3.4139,8.1401,7.6875,2.127,9.484200000000001,8.2618,18.7439,1.6409,23.0289,2.3531999999999997,7.1875,24.4483,8.797600000000001,20.3119,5.9148000000000005,5.1915,7.8898,7.171399999999999,14.1971,1.8120999999999998,5.1682,3.6754000000000002,11.7566,9.4807,6.931,18.8193,9.2248,3.3694,6.6683,9.345600000000001,3.1478,7.5685,8.2232,2.4858000000000002,4.5391,8.0195,8.6417,23.9243,5.2399,6.4207,19.518,2.9448000000000003,3.5515,4.6513,3.8630999999999998,8.5699,1.5418,4.3805,24.005599999999998,5.4169,12.4482,9.2044,19.007099999999998,8.767,2.3813,2.6145,3.1575,12.325299999999999,7.0648,5.1948,4.2443,3.8858,20.337400000000002,3.7942,6.7606,7.5141,5.4885,3.4627,3.6534,2.3494,13.4368,3.5508,1.174,6.6879,6.4544,2.2405999999999997,5.0484,5.410100000000001,9.523100000000001,9.408,9.1424,8.1185,4.035699999999999,8.0834,12.0829,10.7043,1.5407,25.045900000000003,3.9354,3.2375,14.498,6.8086,3.3435,6.6053999999999995,9.2289,9.4994,11.9163,2.5126,2.2403000000000004,3.6434,6.9669,19.7577,8.4967,4.488899999999999,22.8983,12.0786,3.7376,6.8542,5.6574,2.2702,9.0937,7.8677,2.4083,9.4702,6.0972,5.7613,2.6975,15.1236,7.010800000000001,5.0615,3.3266,10.009,3.9977
6,3.8793,6.162,0.3953,7.2267,6.4691,7.4043,0.0,8.2682,9.9005,3.8931999999999998,5.9621,0.5508,9.4396,6.2828,6.652699999999999,9.890799999999999,7.259,7.8803,4.7991,6.541,7.124899999999999,6.1831000000000005,3.8973,7.1427,2.507,9.4412,5.1769,10.3684,3.185,9.049100000000001,6.4962,7.0568,8.706700000000001,2.832,8.9439,12.5342,9.456700000000001,7.2016,23.361,13.9758,4.0322,13.603200000000001,12.7531,2.46,14.1142,6.9741,1.3824,16.6627,10.0297,7.2732,6.3973,10.318,0.1676,8.919799999999999,8.699200000000001,12.217799999999999,12.5556,6.6603,21.724700000000002,9.0674,14.090399999999999,23.144,10.551,14.1236,12.629,2.4795,14.7927,1.1294000000000002,14.3554,7.0996999999999995,6.8736999999999995,6.6589,13.8566,11.2341,13.380700000000001,12.631,10.9781,6.3528,13.3825,10.3113,10.1232,14.2827,12.179200000000002,8.815299999999999,3.8793,10.179799999999998,9.590399999999999,22.62,4.0764000000000005,4.0983,13.3297,9.659,6.5348999999999995,3.8933,8.1364,16.362299999999998,7.8849,8.4346,22.7013,2.8636,11.713899999999999,10.957799999999999,12.8189,15.481200000000001,10.6679,5.4796000000000005,9.683200000000001,11.5911,8.818200000000001,5.8644,10.9585,6.8692,14.1492,10.5084,5.022,7.6734,6.117,7.736,11.755,6.93,13.796700000000001,10.265,7.9221,1.364,3.7413000000000003,8.954799999999999,2.5213,10.2901,11.2765,0.8102,15.8567,15.9109,5.2545,14.797600000000001,11.348600000000001,12.864600000000001,7.0675,23.7416,10.4916,7.5068,14.5515,13.6774,10.0577,15.3422,17.0213,9.190100000000001,11.1821,8.806700000000001,7.559399999999999,5.9379,13.4167,13.5695,15.9811,9.2873,21.594099999999997,11.3444,10.451799999999999,1.7234,2.4800999999999997,8.5643,16.8861,12.2023,6.3809,10.412,13.0001,6.3899,9.0271,14.7304,8.764100000000001,6.4452,6.31,11.7623,4.5752
7,3.379,3.2114000000000003,7.1861999999999995,4.2824,3.1234,7.5956,7.0983,0.0,3.7288,7.437,3.9065,7.5924,4.2067,8.767299999999999,2.8949000000000003,4.3761,3.1778000000000004,1.3639000000000001,3.5958,6.5466999999999995,4.7661999999999995,3.5549,8.2886,1.2426,4.928100000000001,2.5703,3.7935,2.3230999999999997,8.382,2.8774,3.9811,10.5229,7.717,4.9136999999999995,1.6401,9.976899999999999,4.2238,3.012,18.030099999999997,8.3974,5.6698,7.0948,16.2867,5.148899999999999,12.9071,10.440299999999999,6.0567,12.4206,3.0946,9.780100000000001,9.5963,2.7636,7.2093,6.009,13.578899999999999,6.7031,17.3488,7.9691,16.3937,9.258799999999999,10.5169,17.8131,3.6158,19.5148,10.497200000000001,4.7133,11.2192,6.4716000000000005,8.1837,5.1295,2.5503,9.857899999999999,6.5709,4.295100000000001,8.5827,18.0222,4.0390999999999995,9.8831,11.1459,15.0395,8.0939,12.556799999999999,6.6644,6.7106,3.379,13.7134,14.3427,17.289099999999998,8.4406,7.642,18.7209,9.8504,10.1324,7.4371,10.694600000000001,12.1201,6.231199999999999,11.286,17.3704,4.3647,16.8803,4.018800000000001,18.210099999999997,14.1004,5.4351,5.8271999999999995,8.1036,16.7575,1.7927,9.3305,11.8474,10.068200000000001,19.5403,10.1287,10.844,1.157,9.583200000000001,10.2942,6.5222,4.7977,6.717,10.456299999999999,8.1135,6.040100000000001,7.8387,9.1462,5.6245,4.7753000000000005,4.3413,7.8518,14.4758,11.6688,8.4535,13.416799999999999,16.515099999999997,16.3982,8.5779,18.410700000000002,7.3286999999999995,10.069,7.7782,9.8176,10.2491,10.016,12.779200000000001,13.594,16.3485,5.8849,9.069799999999999,3.3167,6.647399999999999,18.9606,13.0562,11.3944,16.2631,16.5108,12.0136,5.4886,5.1792,5.6425,12.644,6.687600000000001,8.674700000000001,15.164100000000001,9.588799999999999,9.856,7.6436,8.5587,1.688,2.7571999999999997,9.509,4.823300000000001,6.3679
